rank,star,status,status_datetime,officer_id,trr_id
Lieutenant of Police,,APPROVED,2018-08-03 05:31:00 AM,,600612
Police Officer,,SUBMITTED,2018-08-03 07:22:00 AM,,600634
Lieutenant of Police,,SUBMITTED,2018-08-03 07:45:00 AM,,600634
Lieutenant of Police,,APPROVED,2018-08-03 07:48:00 AM,,600634
Police Officer,,SUBMITTED,2018-08-03 07:22:00 AM,,600699
Lieutenant of Police,,SUBMITTED,2018-08-03 07:38:00 AM,,600699
Lieutenant of Police,,APPROVED,2018-08-03 07:43:00 AM,,600699
Police Officer,,SUBMITTED,2018-08-03 07:31:00 AM,,600714
Sergeant of Police,,SUBMITTED,2018-08-03 08:31:00 AM,,600714
Lieutenant of Police,,APPROVED,2018-08-03 08:57:00 AM,,600714
Police Officer,,SUBMITTED,2018-08-03 07:55:00 AM,,600749
Sergeant of Police,,SUBMITTED,2018-08-03 09:02:00 AM,,600749
Lieutenant of Police,,APPROVED,2018-08-03 09:12:00 AM,,600749
Sergeant of Police,,APPROVED,2018-08-06 03:08:00 PM,,600749
Sergeant of Police,,SUBMITTED,2018-08-06 03:08:00 PM,,600749
Police Officer,,SUBMITTED,2018-08-03 02:35:00 PM,,601007
Sergeant of Police,,SUBMITTED,2018-08-03 04:01:00 PM,,601007
Lieutenant of Police,,APPROVED,2018-08-04 05:26:00 AM,,601007
Police Officer,,SUBMITTED,2018-08-03 02:27:00 PM,,601040
Sergeant of Police,,SUBMITTED,2018-08-03 04:04:00 PM,,601040
Lieutenant of Police,,APPROVED,2018-08-04 05:22:00 AM,,601040
Police Officer,,SUBMITTED,2018-08-03 04:07:00 PM,,601049
Sergeant of Police,,SUBMITTED,2018-08-03 04:10:00 PM,,601049
Lieutenant of Police,,APPROVED,2018-08-04 05:16:00 AM,,601049
Sergeant of Police,,SUBMITTED,2018-08-06 12:40:00 AM,,601049
Sergeant of Police,,APPROVED,2018-08-06 12:40:00 AM,,601049
Police Officer,,SUBMITTED,2018-08-03 03:05:00 PM,,601096
Sergeant of Police,,SUBMITTED,2018-08-03 04:10:00 PM,,601096
Lieutenant of Police,,APPROVED,2018-08-03 04:40:00 PM,,601096
Police Officer,,SUBMITTED,2018-08-16 06:39:00 AM,,601096
Sergeant of Police,,SUBMITTED,2018-08-17 02:17:00 PM,,601096
Sergeant of Police,,SUBMITTED,2018-08-17 08:09:00 AM,,601096
Captain of Police,,APPROVED,2018-09-12 02:17:00 PM,,601096
Police Officer,,SUBMITTED,2018-08-03 04:14:00 PM,,601138
Sergeant of Police,,SUBMITTED,2018-08-04 05:42:00 AM,,601138
Lieutenant of Police,,APPROVED,2018-08-04 06:32:00 AM,,601138
Sergeant of Police,,SUBMITTED,2018-08-06 12:53:00 AM,,601138
Sergeant of Police,,APPROVED,2018-08-06 12:53:00 AM,,601138
Police Officer,,SUBMITTED,2018-08-03 04:11:00 PM,,601144
Sergeant of Police,,SUBMITTED,2018-08-04 05:48:00 AM,,601144
Lieutenant of Police,,APPROVED,2018-08-04 06:30:00 AM,,601144
Police Officer,,SUBMITTED,2018-08-03 04:11:00 PM,,601145
Sergeant of Police,,SUBMITTED,2018-08-04 05:43:00 AM,,601145
Lieutenant of Police,,APPROVED,2018-08-04 06:30:00 AM,,601145
Sergeant of Police,,SUBMITTED,2018-08-06 12:52:00 AM,,601145
Sergeant of Police,,APPROVED,2018-08-06 12:52:00 AM,,601145
Sergeant of Police,,SUBMITTED,2018-08-04 07:04:00 AM,,601234
Lieutenant of Police,,APPROVED,2018-08-04 07:18:00 AM,,601234
Police Officer,,SUBMITTED,2018-08-04 06:47:00 AM,,601278
Sergeant of Police,,SUBMITTED,2018-08-04 07:24:00 AM,,601278
Lieutenant of Police,,APPROVED,2018-08-04 07:30:00 AM,,601278
Sergeant of Police,,APPROVED,2018-08-06 03:11:00 PM,,601278
Sergeant of Police,,SUBMITTED,2018-08-06 03:11:00 PM,,601278
Police Officer,,SUBMITTED,2018-08-04 09:57:00 AM,,601331
Sergeant of Police,,SUBMITTED,2018-08-04 01:20:00 PM,,601331
Lieutenant of Police,,APPROVED,2018-08-04 01:39:00 PM,,601331
Police Officer,,SUBMITTED,2018-08-23 07:31:00 AM,,601331
Sergeant of Police,,SUBMITTED,2018-08-23 08:38:00 AM,,601331
Sergeant of Police,,SUBMITTED,2018-08-23 11:33:00 AM,,601331
Captain of Police,,APPROVED,2018-10-09 01:55:00 PM,,601331
Police Officer,,SUBMITTED,2018-08-04 10:31:00 AM,,601363
Sergeant of Police,,SUBMITTED,2018-08-04 01:29:00 PM,,601363
Lieutenant of Police,,APPROVED,2018-08-04 01:46:00 PM,,601363
Police Officer,,SUBMITTED,2018-08-24 01:05:00 PM,,601363
Sergeant of Police,,APPROVED,2018-08-24 05:26:00 AM,,601363
Police Officer / Field Training Officer,,SUBMITTED,2018-08-04 05:04:00 AM,,601496
Sergeant of Police,,SUBMITTED,2018-08-04 05:49:00 AM,,601496
Lieutenant of Police,,APPROVED,2018-08-04 06:24:00 AM,,601496
Police Officer,,SUBMITTED,2018-08-23 08:12:00 AM,,601496
Police Officer,,SUBMITTED,2018-08-24 06:41:00 AM,,601496
Sergeant of Police,,APPROVED,2018-08-24 07:18:00 AM,,601496
Police Officer,,SUBMITTED,2018-08-04 03:40:00 PM,,601904
Sergeant of Police,,SUBMITTED,2018-08-04 03:49:00 PM,,601904
Lieutenant of Police,,APPROVED,2018-08-04 04:19:00 PM,,601904
Police Officer,,SUBMITTED,2018-08-05 07:44:00 AM,,601907
Sergeant of Police,,SUBMITTED,2018-08-05 08:02:00 AM,,601907
Lieutenant of Police,,APPROVED,2018-08-05 10:11:00 AM,,601907
Police Officer,,SUBMITTED,2018-08-15 01:15:00 PM,,601907
Sergeant of Police,,APPROVED,2018-08-15 01:57:00 PM,,601907
Police Officer,,SUBMITTED,2018-08-05 07:45:00 AM,,601910
Sergeant of Police,,SUBMITTED,2018-08-05 08:01:00 AM,,601910
Lieutenant of Police,,APPROVED,2018-08-05 10:10:00 AM,,601910
Police Officer,,SUBMITTED,2018-08-15 01:16:00 PM,,601910
Sergeant of Police,,APPROVED,2018-08-15 01:57:00 PM,,601910
Police Officer,,SUBMITTED,2018-08-04 03:53:00 PM,,601924
Sergeant of Police,,SUBMITTED,2018-08-04 03:56:00 PM,,601924
Lieutenant of Police,,APPROVED,2018-08-04 04:19:00 PM,,601924
Police Officer,,SUBMITTED,2018-08-05 07:46:00 AM,,601933
Sergeant of Police,,SUBMITTED,2018-08-05 07:59:00 AM,,601933
Lieutenant of Police,,APPROVED,2018-08-05 10:09:00 AM,,601933
Police Officer,,SUBMITTED,2018-08-15 01:22:00 PM,,601933
Sergeant of Police,,APPROVED,2018-08-15 01:59:00 PM,,601933
Police Officer,,SUBMITTED,2018-08-05 07:57:00 AM,,601967
Sergeant of Police,,SUBMITTED,2018-08-05 08:00:00 AM,,601967
Lieutenant of Police,,APPROVED,2018-08-05 10:08:00 AM,,601967
Police Officer,,SUBMITTED,2018-08-15 01:20:00 PM,,601967
Sergeant of Police,,APPROVED,2018-08-15 02:00:00 PM,,601967
Police Officer,,SUBMITTED,2018-08-05 07:22:00 AM,,602066
Sergeant of Police,,SUBMITTED,2018-08-05 08:22:00 AM,,602066
Lieutenant of Police,,APPROVED,2018-08-05 08:57:00 AM,,602066
Police Officer,,SUBMITTED,2018-08-05 06:14:00 AM,,602232
Sergeant of Police,,SUBMITTED,2018-08-06 11:38:00 AM,,602232
Lieutenant of Police,,APPROVED,2018-08-07 06:42:00 AM,,602232
Police Officer,,SUBMITTED,2018-09-23 02:23:00 PM,,648013
Police Officer,,SUBMITTED,2018-08-24 12:55:00 AM,,602232
Sergeant of Police,,SUBMITTED,2018-08-24 06:47:00 AM,,602232
Sergeant of Police,,SUBMITTED,2018-08-27 06:43:00 AM,,602232
Sergeant of Police,,APPROVED,2018-08-31 11:00:00 AM,,602232
Police Officer,,SUBMITTED,2018-08-05 06:21:00 AM,,602255
Sergeant of Police,,SUBMITTED,2018-08-06 11:30:00 AM,,602255
Lieutenant of Police,,APPROVED,2018-08-07 06:30:00 AM,,602255
Police Officer,,SUBMITTED,2018-08-24 07:00:00 AM,,602255
Sergeant of Police,,SUBMITTED,2018-08-24 07:05:00 AM,,602255
Sergeant of Police,,SUBMITTED,2018-08-27 06:43:00 AM,,602255
Captain of Police,,APPROVED,2018-09-04 01:14:00 PM,,602255
Police Officer,,SUBMITTED,2018-08-05 05:19:00 AM,,602261
Sergeant of Police,,SUBMITTED,2018-08-05 08:01:00 AM,,602261
Lieutenant of Police,,APPROVED,2018-08-06 02:21:00 PM,,602261
Police Officer,,SUBMITTED,2018-08-05 09:27:00 AM,,602285
Sergeant of Police,,SUBMITTED,2018-08-06 02:23:00 PM,,602285
Police Officer,,SUBMITTED,2018-08-06 06:17:00 AM,,602285
Lieutenant of Police,,APPROVED,2018-08-10 08:21:00 AM,,602285
Police Officer,,SUBMITTED,2018-08-20 05:01:00 AM,,602285
Sergeant of Police,,SUBMITTED,2018-09-18 06:41:00 AM,,602285
Captain of Police,,SUBMITTED,2018-09-19 06:27:00 AM,,602285
Sergeant of Police,,APPROVED,2018-11-30 04:40:00 PM,,602285
Police Officer,,SUBMITTED,2018-08-05 09:24:00 AM,,602430
Sergeant of Police,,SUBMITTED,2018-08-05 09:31:00 AM,,602430
Police Officer,,SUBMITTED,2018-08-05 09:44:00 AM,,602430
Lieutenant of Police,,APPROVED,2018-08-05 10:15:00 AM,,602430
Police Officer,,SUBMITTED,2018-08-05 10:13:00 AM,,602477
Sergeant of Police,,SUBMITTED,2018-08-05 11:13:00 AM,,602477
Police Officer,,SUBMITTED,2018-08-05 11:36:00 AM,,602477
Lieutenant of Police,,APPROVED,2018-08-05 12:16:00 AM,,602477
Police Officer,,SUBMITTED,2018-08-05 10:51:00 AM,,602502
Police Officer,,SUBMITTED,2018-08-06 01:17:00 PM,,602502
Sergeant of Police,,SUBMITTED,2018-08-07 04:04:00 PM,,602502
Lieutenant of Police,,APPROVED,2018-08-08 01:07:00 PM,,602502
Police Officer,,SUBMITTED,2018-08-20 04:45:00 PM,,602502
Sergeant of Police,,SUBMITTED,2018-09-18 06:42:00 AM,,602502
Captain of Police,,SUBMITTED,2018-09-19 06:28:00 AM,,602502
Captain of Police,,APPROVED,2018-12-11 03:51:00 PM,,602502
Police Officer,,SUBMITTED,2018-08-05 11:22:00 AM,,602504
Police Officer,,SUBMITTED,2018-08-05 12:40:00 AM,,602504
Sergeant of Police,,SUBMITTED,2018-08-05 12:49:00 AM,,602504
Lieutenant of Police,,APPROVED,2018-08-05 01:23:00 PM,,602504
Police Officer,,SUBMITTED,2018-08-05 01:11:00 PM,,602578
Sergeant of Police,,SUBMITTED,2018-08-05 02:19:00 PM,,602578
Police Officer,,SUBMITTED,2018-08-05 02:33:00 PM,,602578
Lieutenant of Police,,APPROVED,2018-08-05 03:00:00 PM,,602578
Police Officer,,SUBMITTED,2018-08-05 02:19:00 PM,,602626
Sergeant of Police,,SUBMITTED,2018-08-05 02:39:00 PM,,602626
Lieutenant of Police,,APPROVED,2018-08-05 03:05:00 PM,,602626
Police Officer,,SUBMITTED,2018-08-06 10:05:00 AM,,602631
Sergeant of Police,,SUBMITTED,2018-08-06 10:15:00 AM,,602631
Lieutenant of Police,,APPROVED,2018-08-06 10:54:00 AM,,602631
Police Officer,,SUBMITTED,2018-08-05 02:22:00 PM,,602641
Sergeant of Police,,SUBMITTED,2018-08-05 03:47:00 PM,,602641
Lieutenant of Police,,APPROVED,2018-08-05 04:16:00 PM,,602641
Police Officer,,SUBMITTED,2018-08-05 02:34:00 PM,,602648
Sergeant of Police,,SUBMITTED,2018-08-05 03:18:00 PM,,602648
Lieutenant of Police,,APPROVED,2018-08-05 04:16:00 PM,,602648
Sergeant of Police,,APPROVED,2018-08-06 02:22:00 PM,,602648
Sergeant of Police,,SUBMITTED,2018-08-06 02:22:00 PM,,602648
Police Officer,,SUBMITTED,2018-08-05 02:38:00 PM,,602651
Sergeant of Police,,SUBMITTED,2018-08-05 03:16:00 PM,,602651
Lieutenant of Police,,APPROVED,2018-08-05 04:11:00 PM,,602651
Police Officer,,SUBMITTED,2018-08-05 04:23:00 PM,,602657
Sergeant of Police,,SUBMITTED,2018-08-06 07:04:00 AM,,602657
Lieutenant of Police,,APPROVED,2018-08-06 07:16:00 AM,,602657
Sergeant of Police,,APPROVED,2018-08-09 08:59:00 AM,,602657
Sergeant of Police,,SUBMITTED,2018-08-09 08:59:00 AM,,602657
Police Officer,,SUBMITTED,2018-08-05 04:53:00 PM,,602675
Sergeant of Police,,SUBMITTED,2018-08-06 05:57:00 AM,,602675
Lieutenant of Police,,APPROVED,2018-08-06 06:12:00 AM,,602675
Sergeant of Police,,SUBMITTED,2018-08-09 04:46:00 PM,,602675
Sergeant of Police,,APPROVED,2018-08-09 04:46:00 PM,,602675
Police Officer,,SUBMITTED,2018-08-05 04:49:00 PM,,602739
Sergeant of Police,,SUBMITTED,2018-08-06 05:56:00 AM,,602739
Lieutenant of Police,,APPROVED,2018-08-06 06:07:00 AM,,602739
Sergeant of Police,,SUBMITTED,2018-08-09 04:47:00 PM,,602739
Sergeant of Police,,APPROVED,2018-08-09 04:48:00 PM,,602739
Police Officer,,SUBMITTED,2018-08-06 07:01:00 AM,,602799
Police Officer,,SUBMITTED,2018-08-06 07:51:00 AM,,602799
Sergeant of Police,,SUBMITTED,2018-08-06 08:04:00 AM,,602799
Lieutenant of Police,,APPROVED,2018-08-06 08:11:00 AM,,602799
Police Officer,,SUBMITTED,2018-08-06 07:01:00 AM,,602800
Lieutenant of Police,,SUBMITTED,2018-08-06 07:16:00 AM,,602800
Police Officer,,SUBMITTED,2018-08-06 07:55:00 AM,,602800
Sergeant of Police,,SUBMITTED,2018-08-06 08:17:00 AM,,602800
Lieutenant of Police,,APPROVED,2018-08-06 08:23:00 AM,,602800
Police Officer,,SUBMITTED,2018-08-06 07:36:00 AM,,602824
Sergeant of Police,,SUBMITTED,2018-08-06 09:00:00 AM,,602824
Lieutenant of Police,,APPROVED,2018-08-06 03:24:00 PM,,602824
Police Officer,,SUBMITTED,2018-08-27 07:52:00 AM,,602824
Sergeant of Police,,SUBMITTED,2018-08-27 10:09:00 AM,,602824
Sergeant of Police,,SUBMITTED,2018-08-28 03:06:00 PM,,602824
Captain of Police,,APPROVED,2018-10-05 07:42:00 AM,,602824
Police Officer,,SUBMITTED,2018-08-06 07:38:00 AM,,602844
Sergeant of Police,,SUBMITTED,2018-08-06 09:00:00 AM,,602844
Lieutenant of Police,,APPROVED,2018-08-06 03:18:00 PM,,602844
Police Officer,,SUBMITTED,2018-08-27 08:02:00 AM,,602844
Sergeant of Police,,SUBMITTED,2018-08-27 10:15:00 AM,,602844
Sergeant of Police,,SUBMITTED,2018-08-28 03:06:00 PM,,602844
Captain of Police,,APPROVED,2018-09-19 02:58:00 PM,,602844
Sergeant of Police,,SUBMITTED,2018-10-16 09:02:00 AM,,602952
Lieutenant of Police,,APPROVED,2018-10-16 09:17:00 AM,,602952
Police Officer,,SUBMITTED,2018-10-23 07:00:00 AM,,602952
Sergeant of Police,,APPROVED,2018-10-24 04:17:00 PM,,602952
Police Officer / Field Training Officer,,SUBMITTED,2018-08-06 04:48:00 PM,,603091
Sergeant of Police,,SUBMITTED,2018-08-06 05:08:00 AM,,603091
Lieutenant of Police,,APPROVED,2018-08-06 06:24:00 AM,,603091
Police Officer,,SUBMITTED,2018-08-23 10:57:00 AM,,603091
Sergeant of Police,,SUBMITTED,2018-08-27 07:50:00 AM,,603091
Sergeant of Police,,SUBMITTED,2018-08-27 09:38:00 AM,,603091
Sergeant of Police,,APPROVED,2018-08-31 10:52:00 AM,,603091
Police Officer,,SUBMITTED,2018-08-06 04:49:00 PM,,603100
Sergeant of Police,,SUBMITTED,2018-08-06 05:02:00 AM,,603100
Lieutenant of Police,,APPROVED,2018-08-06 06:13:00 AM,,603100
Police Officer,,SUBMITTED,2018-08-23 11:00:00 AM,,603100
Sergeant of Police,,SUBMITTED,2018-08-27 07:50:00 AM,,603100
Sergeant of Police,,SUBMITTED,2018-08-27 09:38:00 AM,,603100
Captain of Police,,APPROVED,2018-10-11 12:33:00 AM,,603100
Police Officer,,SUBMITTED,2018-08-07 03:17:00 PM,,603115
Sergeant of Police,,SUBMITTED,2018-08-14 12:39:00 AM,,603115
Lieutenant of Police,,APPROVED,2018-08-16 02:31:00 PM,,603115
Police Officer,,SUBMITTED,2018-08-22 02:20:00 PM,,603115
Sergeant of Police,,SUBMITTED,2018-09-18 06:32:00 AM,,603115
Captain of Police,,SUBMITTED,2018-09-20 03:42:00 PM,,603115
Captain of Police,,APPROVED,2018-12-14 03:15:00 PM,,603115
Police Officer,,SUBMITTED,2018-08-07 10:11:00 AM,,603251
Sergeant of Police,,SUBMITTED,2018-08-16 12:48:00 AM,,603251
Lieutenant of Police,,APPROVED,2018-08-16 12:51:00 AM,,603251
Police Officer,,SUBMITTED,2018-08-17 12:30:00 AM,,603251
Sergeant of Police,,APPROVED,2018-08-20 02:12:00 PM,,603251
Police Officer / Field Training Officer,,SUBMITTED,2018-08-06 11:06:00 AM,,603412
Police Officer / Field Training Officer,,SUBMITTED,2018-08-06 11:58:00 AM,,603412
Lieutenant of Police,,APPROVED,2018-08-08 02:38:00 PM,,604201
Sergeant of Police,,SUBMITTED,2018-08-06 12:11:00 AM,,603412
Lieutenant of Police,,APPROVED,2018-08-06 12:24:00 AM,,603412
Police Officer,,SUBMITTED,2018-08-06 02:22:00 PM,,603551
Sergeant of Police,,SUBMITTED,2018-08-06 02:38:00 PM,,603551
Lieutenant of Police,,APPROVED,2018-08-06 02:46:00 PM,,603551
Police Officer,,SUBMITTED,2018-09-05 04:03:00 PM,,603551
Sergeant of Police,,APPROVED,2018-09-05 06:32:00 AM,,603551
Police Officer,,SUBMITTED,2018-08-07 06:27:00 AM,,603613
Sergeant of Police,,SUBMITTED,2018-08-07 06:34:00 AM,,603613
Lieutenant of Police,,APPROVED,2018-08-07 07:03:00 AM,,603613
Police Officer,,SUBMITTED,2018-08-17 02:24:00 PM,,603613
Sergeant of Police,,SUBMITTED,2018-08-17 02:33:00 PM,,603613
Sergeant of Police,,SUBMITTED,2018-08-17 07:37:00 AM,,603613
Captain of Police,,APPROVED,2018-09-24 01:32:00 PM,,603613
Police Officer,,SUBMITTED,2018-08-07 05:48:00 AM,,603711
Sergeant of Police,,SUBMITTED,2018-08-07 06:19:00 AM,,603711
Lieutenant of Police,,APPROVED,2018-08-07 07:06:00 AM,,603711
Police Officer,,SUBMITTED,2018-08-07 08:12:00 AM,,603742
Sergeant of Police,,SUBMITTED,2018-08-07 08:27:00 AM,,603742
Lieutenant of Police,,APPROVED,2018-08-07 09:39:00 AM,,603742
Police Officer,,SUBMITTED,2018-08-07 09:55:00 AM,,603757
Sergeant of Police,,SUBMITTED,2018-08-07 10:12:00 AM,,603757
Lieutenant of Police,,APPROVED,2018-08-07 10:37:00 AM,,603757
Police Officer,,SUBMITTED,2018-08-07 09:37:00 AM,,603809
Sergeant of Police,,SUBMITTED,2018-08-07 10:04:00 AM,,603809
Lieutenant of Police,,APPROVED,2018-08-07 10:11:00 AM,,603809
Police Officer,,SUBMITTED,2018-08-17 01:01:00 PM,,603809
Sergeant of Police,,APPROVED,2018-08-20 06:26:00 AM,,603809
Police Officer,,SUBMITTED,2018-08-07 09:37:00 AM,,603810
Sergeant of Police,,SUBMITTED,2018-08-07 09:56:00 AM,,603810
Lieutenant of Police,,APPROVED,2018-08-07 10:06:00 AM,,603810
Police Officer,,SUBMITTED,2018-08-14 12:24:00 AM,,603810
Sergeant of Police,,APPROVED,2018-08-20 06:25:00 AM,,603810
Police Officer,,SUBMITTED,2018-08-07 10:58:00 AM,,603815
Sergeant of Police,,SUBMITTED,2018-08-07 11:04:00 AM,,603815
Lieutenant of Police,,APPROVED,2018-08-07 11:21:00 AM,,603815
Police Officer,,SUBMITTED,2018-08-21 12:38:00 AM,,603815
Sergeant of Police,,APPROVED,2018-08-22 02:16:00 PM,,603815
Police Officer,,SUBMITTED,2018-08-07 10:54:00 AM,,603818
Sergeant of Police,,SUBMITTED,2018-08-07 11:02:00 AM,,603818
Lieutenant of Police,,APPROVED,2018-08-07 11:18:00 AM,,603818
Police Officer,,SUBMITTED,2018-08-21 12:53:00 AM,,603818
Sergeant of Police,,APPROVED,2018-08-22 02:18:00 PM,,603818
Police Officer,,SUBMITTED,2018-08-07 06:15:00 AM,,604141
Sergeant of Police,,SUBMITTED,2018-08-07 06:52:00 AM,,604141
Police Officer,,SUBMITTED,2018-08-07 07:13:00 AM,,604141
Lieutenant of Police,,APPROVED,2018-08-07 07:18:00 AM,,604141
Police Officer,,SUBMITTED,2018-08-07 06:24:00 AM,,604149
Sergeant of Police,,SUBMITTED,2018-08-07 06:27:00 AM,,604149
Lieutenant of Police,,APPROVED,2018-08-07 06:56:00 AM,,604149
Sergeant of Police,,APPROVED,2018-08-09 09:05:00 AM,,604149
Sergeant of Police,,SUBMITTED,2018-08-09 09:05:00 AM,,604149
Police Officer,,SUBMITTED,2018-08-07 06:59:00 AM,,604160
Sergeant of Police,,SUBMITTED,2018-08-07 08:29:00 AM,,604160
Police Officer,,SUBMITTED,2018-08-07 09:13:00 AM,,604160
Lieutenant of Police,,APPROVED,2018-08-07 01:04:00 PM,,604160
Sergeant of Police,,APPROVED,2018-08-09 08:54:00 AM,,604160
Sergeant of Police,,SUBMITTED,2018-08-09 08:54:00 AM,,604160
Police Officer / Field Training Officer,,SUBMITTED,2018-08-08 12:53:00 AM,,604201
Sergeant of Police,,SUBMITTED,2018-08-08 01:14:00 PM,,604201
Police Officer,,SUBMITTED,2018-08-21 01:10:00 PM,,604201
Sergeant of Police,,SUBMITTED,2018-08-22 02:42:00 PM,,604201
Sergeant of Police,,SUBMITTED,2018-08-23 06:56:00 AM,,604201
Captain of Police,,APPROVED,2018-09-10 12:46:00 AM,,604201
Lieutenant of Police,,APPROVED,2018-08-07 04:26:00 PM,,604283
Police Officer,,SUBMITTED,2018-08-09 02:44:00 PM,,604283
Sergeant of Police,,SUBMITTED,2018-08-09 04:07:00 PM,,604283
Sergeant of Police,,SUBMITTED,2018-08-13 08:19:00 AM,,604283
Sergeant of Police,,APPROVED,2018-08-21 03:19:00 PM,,604283
Police Officer,,SUBMITTED,2018-08-07 12:31:00 AM,,604411
Sergeant of Police,,SUBMITTED,2018-08-07 01:31:00 PM,,604411
Lieutenant of Police,,APPROVED,2018-08-07 01:53:00 PM,,604411
Sergeant of Police,,SUBMITTED,2018-08-14 07:37:00 AM,,604411
Sergeant of Police,,APPROVED,2018-08-14 07:37:00 AM,,604411
Police Officer,,SUBMITTED,2018-08-07 12:09:00 AM,,604427
Sergeant of Police,,SUBMITTED,2018-08-07 04:10:00 PM,,604427
Lieutenant of Police,,APPROVED,2018-08-08 05:31:00 AM,,604427
Sergeant of Police,,SUBMITTED,2018-08-14 07:35:00 AM,,604427
Sergeant of Police,,APPROVED,2018-08-14 07:36:00 AM,,604427
Police Officer,,SUBMITTED,2018-08-07 12:10:00 AM,,604443
Sergeant of Police,,SUBMITTED,2018-08-07 04:05:00 PM,,604443
Lieutenant of Police,,APPROVED,2018-08-08 05:20:00 AM,,604443
Sergeant of Police,,APPROVED,2018-08-14 07:34:00 AM,,604443
Sergeant of Police,,SUBMITTED,2018-08-14 07:34:00 AM,,604443
Police Officer,,SUBMITTED,2018-08-07 01:37:00 PM,,604454
Sergeant of Police,,SUBMITTED,2018-08-07 04:17:00 PM,,604454
Lieutenant of Police,,APPROVED,2018-08-08 05:42:00 AM,,604454
Sergeant of Police,,APPROVED,2018-08-14 07:32:00 AM,,604454
Sergeant of Police,,SUBMITTED,2018-08-14 07:32:00 AM,,604454
Sergeant of Police,,SUBMITTED,2018-08-07 02:07:00 PM,,604540
Sergeant of Police,,SUBMITTED,2018-08-07 04:59:00 PM,,604540
Lieutenant of Police,,APPROVED,2018-08-08 05:44:00 AM,,604540
Sergeant of Police,,APPROVED,2018-08-22 01:16:00 PM,,604540
Sergeant of Police,,SUBMITTED,2018-08-22 01:16:00 PM,,604540
Detention Aide,,SUBMITTED,2018-08-07 04:48:00 PM,,604668
Sergeant of Police,,SUBMITTED,2018-08-08 05:04:00 AM,,604668
Lieutenant of Police,,APPROVED,2018-08-08 05:20:00 AM,,604668
Police Officer,,SUBMITTED,2018-08-24 12:50:00 AM,,604668
Sergeant of Police,,SUBMITTED,2018-08-24 05:48:00 AM,,604668
Sergeant of Police,,SUBMITTED,2018-08-27 06:37:00 AM,,604668
Captain of Police,,APPROVED,2018-10-09 02:10:00 PM,,604668
Detention Aide,,SUBMITTED,2018-08-08 05:36:00 AM,,604690
Sergeant of Police,,SUBMITTED,2018-08-08 05:41:00 AM,,604690
Lieutenant of Police,,APPROVED,2018-08-08 05:49:00 AM,,604690
Police Officer,,SUBMITTED,2018-08-24 12:54:00 AM,,604690
Sergeant of Police,,APPROVED,2018-08-27 08:21:00 AM,,604690
Police Officer,,SUBMITTED,2018-08-08 10:40:00 AM,,604786
Sergeant of Police,,SUBMITTED,2018-08-08 10:53:00 AM,,604786
Lieutenant of Police,,APPROVED,2018-08-08 11:18:00 AM,,604786
Police Officer,,SUBMITTED,2018-08-24 08:25:00 AM,,604786
Sergeant of Police,,SUBMITTED,2018-08-24 08:47:00 AM,,604786
Sergeant of Police,,SUBMITTED,2018-08-27 06:34:00 AM,,604786
Captain of Police,,APPROVED,2018-09-19 03:03:00 PM,,604786
Police Officer,,SUBMITTED,2018-08-08 10:47:00 AM,,604793
Sergeant of Police,,SUBMITTED,2018-08-08 10:57:00 AM,,604793
Lieutenant of Police,,APPROVED,2018-08-08 11:11:00 AM,,604793
Police Officer,,SUBMITTED,2018-08-24 08:24:00 AM,,604793
Sergeant of Police,,SUBMITTED,2018-08-24 08:54:00 AM,,604793
Sergeant of Police,,SUBMITTED,2018-08-27 06:34:00 AM,,604793
Sergeant of Police,,APPROVED,2018-08-31 11:17:00 AM,,604793
Police Officer,,SUBMITTED,2018-08-08 09:09:00 AM,,604909
Sergeant of Police,,SUBMITTED,2018-08-08 09:17:00 AM,,604909
Lieutenant of Police,,APPROVED,2018-08-08 09:39:00 AM,,604909
Police Officer,,SUBMITTED,2018-08-10 04:55:00 PM,,604909
Sergeant of Police,,APPROVED,2018-08-10 07:45:00 AM,,604909
Police Officer,,SUBMITTED,2018-08-08 07:22:00 AM,,605055
Sergeant of Police,,SUBMITTED,2018-08-08 07:36:00 AM,,605055
Police Officer,,SUBMITTED,2018-08-08 08:11:00 AM,,605055
Lieutenant of Police,,APPROVED,2018-08-08 08:21:00 AM,,605055
Police Officer,,SUBMITTED,2018-08-08 07:42:00 AM,,605099
Sergeant of Police,,SUBMITTED,2018-08-08 09:14:00 AM,,605099
